transcript_id	TPM
Gpal_D383_g06611.t1	0.0
Gpal_D383_g06612.t1	0.0
Gpal_D383_g06613.t1	0.0
Gpal_D383_g06614.t1	0.0
Gpal_D383_g06618.t1	0.0
Gpal_D383_g06619.t1	0.0
Gpal_D383_g06621.t1	0.0
Gpal_D383_g06622.t1	0.0
Gpal_D383_g06625.t1	0.0
Gpal_D383_g06626.t1	0.0
Gpal_D383_g06627.t1	0.0
Gpal_D383_g06630.t1	0.0
Gpal_D383_g06631.t1	0.0
Gpal_D383_g06632.t1	0.0
Gpal_D383_g06633.t1	0.0
Gpal_D383_g06634.t1	0.0
Gpal_D383_g06635.t1	0.0
Gpal_D383_g06636.t1	0.0
Gpal_D383_g06637.t1	0.0
Gpal_D383_g06638.t1	0.0
Gpal_D383_g06639.t1	0.0
Gpal_D383_g06640.t1	0.0
Gpal_D383_g06641.t1	0.0
Gpal_D383_g06642.t1	0.0
Gpal_D383_g06643.t1	0.0
Gpal_D383_g06644.t1	0.0
Gpal_D383_g06645.t1	0.0
Gpal_D383_g06648.t1	0.0
Gpal_D383_g06687.t1	0.0
Gpal_D383_g06713.t1	0.0
Gpal_D383_g06721.t1	0.0
Gpal_D383_g06743.t1	0.0
Gpal_D383_g06766.t1	0.0
Gpal_D383_g06768.t1	0.0
Gpal_D383_g06847.t1	0.0
Gpal_D383_g06941.t1	0.0
Gpal_D383_g06957.t1	0.0
Gpal_D383_g07011.t1	0.0
Gpal_D383_g07049.t1	0.0
Gpal_D383_g07089.t1	0.0
Gpal_D383_g07132.t1	0.0
Gpal_D383_g07133.t1	0.0
Gpal_D383_g07141.t1	0.0
Gpal_D383_g07200.t1	0.0
Gpal_D383_g07201.t1	0.0
Gpal_D383_g07201.t2	0.0
Gpal_D383_g07201.t3	0.0
Gpal_D383_g07210.t1	0.0
Gpal_D383_g07213.t1	0.0
Gpal_D383_g07217.t1	0.0
Gpal_D383_g07218.t1	0.0
Gpal_D383_g07224.t1	0.0
Gpal_D383_g07225.t1	0.0
Gpal_D383_g07227.t1	0.0
Gpal_D383_g07232.t1	0.0
Gpal_D383_g07273.t1	0.0
Gpal_D383_g07281.t1	0.0
Gpal_D383_g07282.t1	0.0
Gpal_D383_g07283.t1	0.0
Gpal_D383_g07284.t1	0.0
Gpal_D383_g07285.t1	0.0
Gpal_D383_g07294.t1	0.0
Gpal_D383_g07296.t1	0.0
Gpal_D383_g07297.t1	0.0
Gpal_D383_g07299.t1	0.0
Gpal_D383_g07301.t1	0.0
Gpal_D383_g07302.t1	0.0
Gpal_D383_g07309.t1	0.0
Gpal_D383_g07310.t1	0.0
Gpal_D383_g07312.t1	0.0
Gpal_D383_g07312.t2	0.0
Gpal_D383_g07313.t1	0.0
Gpal_D383_g07314.t1	0.0
Gpal_D383_g07315.t1	0.0
Gpal_D383_g07316.t1	0.0
Gpal_D383_g07317.t1	0.0
Gpal_D383_g07318.t1	0.0
Gpal_D383_g07319.t1	0.0
Gpal_D383_g07321.t1	0.0
Gpal_D383_g07322.t1	0.0
Gpal_D383_g07323.t1	0.0
Gpal_D383_g07324.t1	0.0
Gpal_D383_g07325.t1	0.0
Gpal_D383_g07326.t1	0.0
Gpal_D383_g07327.t1	0.0
Gpal_D383_g07328.t1	0.0
Gpal_D383_g07329.t1	0.0
Gpal_D383_g07409.t1	0.0
Gpal_D383_g07456.t1	0.0
Gpal_D383_g07519.t1	0.0
Gpal_D383_g07520.t1	0.0
Gpal_D383_g07521.t1	0.0
Gpal_D383_g07532.t1	0.0
Gpal_D383_g07550.t1	0.0
Gpal_D383_g07561.t1	0.0
Gpal_D383_g07670.t1	0.0
Gpal_D383_g07672.t1	0.0
Gpal_D383_g07672.t2	0.0
Gpal_D383_g07673.t1	0.0
Gpal_D383_g07678.t1	0.0
Gpal_D383_g07679.t1	0.0
Gpal_D383_g07682.t1	0.0
Gpal_D383_g07683.t1	0.0
Gpal_D383_g07683.t2	0.0
Gpal_D383_g07683.t3	0.0
Gpal_D383_g07684.t1	0.0
Gpal_D383_g07733.t1	0.0
Gpal_D383_g07733.t2	0.0
Gpal_D383_g07733.t3	0.0
Gpal_D383_g07745.t1	0.0
Gpal_D383_g07748.t1	0.0
Gpal_D383_g07749.t1	0.0
Gpal_D383_g07753.t1	0.0
Gpal_D383_g07754.t1	0.0
Gpal_D383_g07755.t1	0.0
Gpal_D383_g07757.t1	0.0
Gpal_D383_g07758.t1	0.0
Gpal_D383_g07759.t1	0.0
Gpal_D383_g07768.t1	0.0
Gpal_D383_g07769.t1	0.0
Gpal_D383_g07776.t1	0.0
Gpal_D383_g07777.t1	0.0
Gpal_D383_g07788.t1	0.0
Gpal_D383_g07790.t1	0.0
Gpal_D383_g07795.t1	0.0
Gpal_D383_g07812.t1	0.0
Gpal_D383_g07813.t1	0.0
Gpal_D383_g07821.t1	0.0
Gpal_D383_g07825.t1	0.0
Gpal_D383_g07825.t2	0.0
Gpal_D383_g07825.t3	0.0
Gpal_D383_g07853.t1	0.0
Gpal_D383_g07854.t1	0.0
Gpal_D383_g07855.t1	0.0
Gpal_D383_g07857.t1	0.0
Gpal_D383_g07857.t2	0.0
Gpal_D383_g07858.t1	0.0
Gpal_D383_g07862.t1	0.0
Gpal_D383_g07865.t1	0.0
Gpal_D383_g07867.t1	0.0
Gpal_D383_g07874.t1	0.0
Gpal_D383_g07877.t1	0.0
Gpal_D383_g07879.t1	0.0
Gpal_D383_g07880.t1	0.0
Gpal_D383_g07881.t1	0.0
Gpal_D383_g07882.t1	0.0
Gpal_D383_g07883.t1	0.0
Gpal_D383_g07884.t1	0.0
Gpal_D383_g07885.t1	0.0
Gpal_D383_g07889.t1	0.0
Gpal_D383_g07895.t1	0.0
Gpal_D383_g07896.t1	0.0
Gpal_D383_g07897.t1	0.0
Gpal_D383_g07898.t1	0.0
Gpal_D383_g07899.t1	0.0
Gpal_D383_g07901.t1	0.0
Gpal_D383_g07902.t1	0.0
Gpal_D383_g07906.t1	0.0
Gpal_D383_g07907.t1	0.0
Gpal_D383_g07912.t1	0.0
Gpal_D383_g07917.t1	0.0
Gpal_D383_g07920.t1	0.0
Gpal_D383_g07926.t1	0.0
Gpal_D383_g07935.t1	0.0
Gpal_D383_g07936.t1	0.0
Gpal_D383_g07937.t1	0.0
Gpal_D383_g07939.t1	0.0
Gpal_D383_g07940.t1	0.0
Gpal_D383_g07944.t1	0.0
Gpal_D383_g07945.t1	0.0
Gpal_D383_g07946.t1	0.0
Gpal_D383_g07947.t1	0.0
Gpal_D383_g07947.t2	0.0
Gpal_D383_g07947.t3	0.0
Gpal_D383_g07952.t1	0.0
Gpal_D383_g07953.t1	0.0
Gpal_D383_g07956.t1	0.0
Gpal_D383_g07958.t1	0.0
Gpal_D383_g07959.t1	0.0
Gpal_D383_g07960.t1	0.0
Gpal_D383_g07961.t1	0.0
Gpal_D383_g07963.t1	0.0
Gpal_D383_g07964.t1	0.0
Gpal_D383_g07971.t1	0.0
Gpal_D383_g07972.t1	0.0
Gpal_D383_g07973.t1	0.0
Gpal_D383_g07974.t1	0.0
Gpal_D383_g07986.t1	0.0
Gpal_D383_g07998.t1	0.0
Gpal_D383_g08000.t1	0.0
Gpal_D383_g08005.t1	0.0
Gpal_D383_g08007.t1	0.0
Gpal_D383_g08014.t1	0.0
Gpal_D383_g08020.t1	0.0
Gpal_D383_g08028.t1	0.0
Gpal_D383_g08030.t1	0.0
Gpal_D383_g08031.t1	0.0
Gpal_D383_g08032.t1	0.0
Gpal_D383_g08033.t1	0.0
Gpal_D383_g08034.t1	0.0
Gpal_D383_g08035.t1	0.0
Gpal_D383_g08041.t1	0.0
Gpal_D383_g08042.t1	0.0
Gpal_D383_g08045.t1	0.0
Gpal_D383_g08046.t1	0.0
Gpal_D383_g08046.t2	0.0
Gpal_D383_g08057.t1	0.0
Gpal_D383_g08061.t1	0.0
Gpal_D383_g08062.t1	0.0
Gpal_D383_g08062.t2	0.0
Gpal_D383_g08063.t1	0.0
Gpal_D383_g08064.t1	0.0
Gpal_D383_g08067.t1	0.0
Gpal_D383_g08078.t1	0.0
Gpal_D383_g08095.t1	0.0
Gpal_D383_g08097.t1	0.0
Gpal_D383_g08097.t2	0.0
Gpal_D383_g08101.t1	0.0
Gpal_D383_g08101.t2	0.0
Gpal_D383_g08115.t1	0.0
Gpal_D383_g08116.t1	0.0
Gpal_D383_g08147.t1	0.0
Gpal_D383_g08151.t1	0.0
Gpal_D383_g08151.t2	0.0
Gpal_D383_g08159.t1	0.0
Gpal_D383_g08160.t1	0.0
Gpal_D383_g08182.t1	0.0
Gpal_D383_g08200.t1	0.0
Gpal_D383_g08221.t1	0.0
Gpal_D383_g08298.t1	0.0
Gpal_D383_g08300.t1	0.0
Gpal_D383_g08301.t1	0.0
Gpal_D383_g08312.t1	0.0
Gpal_D383_g08319.t1	0.0
Gpal_D383_g08329.t1	0.0
Gpal_D383_g08381.t1	0.0
Gpal_D383_g08397.t1	0.0
Gpal_D383_g08419.t1	0.0
Gpal_D383_g08420.t1	0.0
Gpal_D383_g08428.t1	0.0
Gpal_D383_g08429.t1	0.0
Gpal_D383_g08435.t1	0.0
Gpal_D383_g08436.t1	0.0
Gpal_D383_g08436.t2	0.0
Gpal_D383_g08443.t1	0.0
Gpal_D383_g08444.t1	0.0
Gpal_D383_g08447.t1	0.0
Gpal_D383_g08452.t1	0.0
Gpal_D383_g08453.t1	0.0
Gpal_D383_g08456.t1	0.0
Gpal_D383_g08456.t2	0.0
Gpal_D383_g08458.t1	0.0
Gpal_D383_g08468.t1	0.0
Gpal_D383_g08469.t1	0.0
Gpal_D383_g08472.t1	0.0
Gpal_D383_g08473.t1	0.0
Gpal_D383_g08474.t1	0.0
Gpal_D383_g08476.t1	0.0
Gpal_D383_g08485.t1	0.0
Gpal_D383_g08512.t1	0.0
Gpal_D383_g08513.t1	0.0
Gpal_D383_g08517.t1	0.0
Gpal_D383_g08528.t1	0.0
Gpal_D383_g08529.t1	0.0
Gpal_D383_g08531.t1	0.0
Gpal_D383_g08542.t1	0.0
Gpal_D383_g08544.t1	0.0
Gpal_D383_g08545.t1	0.0
Gpal_D383_g08581.t1	0.0
Gpal_D383_g08582.t1	0.0
Gpal_D383_g08583.t1	0.0
Gpal_D383_g08595.t1	0.0
Gpal_D383_g08599.t1	0.0
Gpal_D383_g08600.t1	0.0
Gpal_D383_g08600.t2	0.0
Gpal_D383_g08606.t1	0.0
Gpal_D383_g08606.t2	0.0
Gpal_D383_g08606.t3	0.0
Gpal_D383_g08607.t1	0.0
Gpal_D383_g08607.t2	0.0
Gpal_D383_g08608.t1	0.0
Gpal_D383_g08609.t1	0.0
Gpal_D383_g08609.t2	0.0
Gpal_D383_g08609.t3	0.0
Gpal_D383_g08618.t1	0.0
Gpal_D383_g08624.t1	0.0
Gpal_D383_g08625.t1	0.0
Gpal_D383_g08639.t1	0.0
Gpal_D383_g08640.t1	0.0
Gpal_D383_g08648.t1	0.0
Gpal_D383_g08649.t1	0.0
Gpal_D383_g08650.t1	0.0
Gpal_D383_g08651.t1	0.0
Gpal_D383_g08652.t1	0.0
Gpal_D383_g08655.t1	0.0
Gpal_D383_g08656.t1	0.0
Gpal_D383_g08680.t1	0.0
Gpal_D383_g08683.t1	0.0
Gpal_D383_g08685.t1	0.0
Gpal_D383_g08692.t1	0.0
Gpal_D383_g08695.t1	0.0
Gpal_D383_g08695.t2	0.0
Gpal_D383_g08701.t1	0.0
Gpal_D383_g08702.t1	0.0
Gpal_D383_g08704.t1	0.0
Gpal_D383_g08705.t1	0.0
Gpal_D383_g08708.t1	0.0
Gpal_D383_g08719.t1	0.0
Gpal_D383_g08720.t1	0.0
Gpal_D383_g08721.t1	0.0
Gpal_D383_g08722.t1	0.0
Gpal_D383_g08723.t1	0.0
Gpal_D383_g08727.t1	0.0
Gpal_D383_g08728.t1	0.0
Gpal_D383_g08729.t1	0.0
Gpal_D383_g08730.t1	0.0
Gpal_D383_g08732.t1	0.0
Gpal_D383_g08734.t1	0.0
Gpal_D383_g08735.t1	0.0
Gpal_D383_g08736.t1	0.0
Gpal_D383_g08736.t2	0.0
Gpal_D383_g08736.t3	0.0
Gpal_D383_g08737.t1	0.0
Gpal_D383_g08739.t1	0.0
Gpal_D383_g08740.t1	0.0
Gpal_D383_g08741.t1	0.0
Gpal_D383_g08743.t1	0.0
Gpal_D383_g08754.t1	0.0
Gpal_D383_g08759.t1	0.0
Gpal_D383_g08762.t1	0.0
Gpal_D383_g08763.t1	0.0
Gpal_D383_g08764.t1	0.0
Gpal_D383_g08765.t1	0.0
Gpal_D383_g08767.t1	0.0
Gpal_D383_g08769.t1	0.0
Gpal_D383_g08772.t1	0.0
Gpal_D383_g08782.t1	0.0
Gpal_D383_g08794.t1	0.0
Gpal_D383_g08794.t2	0.0
Gpal_D383_g08796.t1	0.0
Gpal_D383_g08803.t1	0.0
Gpal_D383_g08804.t1	0.0
Gpal_D383_g08820.t1	0.0
Gpal_D383_g08823.t1	0.0
Gpal_D383_g08893.t1	0.0
Gpal_D383_g08894.t1	0.0
Gpal_D383_g08895.t1	0.0
Gpal_D383_g08937.t1	0.0
Gpal_D383_g08937.t2	0.0
Gpal_D383_g08959.t1	0.0
Gpal_D383_g08973.t1	0.0
Gpal_D383_g09005.t1	0.0
Gpal_D383_g09013.t1	0.0
Gpal_D383_g09111.t1	0.0
Gpal_D383_g09151.t1	0.0
Gpal_D383_g09180.t1	0.0
Gpal_D383_g09249.t1	0.0
Gpal_D383_g09263.t1	0.0
Gpal_D383_g09274.t1	0.0
Gpal_D383_g09305.t1	0.0
Gpal_D383_g09354.t1	0.0
Gpal_D383_g09355.t1	0.0
Gpal_D383_g09358.t1	0.0
Gpal_D383_g09364.t1	0.0
Gpal_D383_g09367.t1	0.0
Gpal_D383_g09369.t1	0.0
Gpal_D383_g09380.t1	0.0
Gpal_D383_g09381.t1	0.0
Gpal_D383_g09385.t1	0.0
Gpal_D383_g09387.t1	0.0
Gpal_D383_g09391.t1	0.0
Gpal_D383_g09392.t1	0.0
Gpal_D383_g09395.t1	0.0
Gpal_D383_g09399.t1	0.0
Gpal_D383_g09412.t1	0.0
Gpal_D383_g09444.t1	0.0
Gpal_D383_g09474.t1	0.0
Gpal_D383_g09561.t1	0.0
Gpal_D383_g09562.t1	0.0
Gpal_D383_g09572.t1	0.0
Gpal_D383_g09573.t1	0.0
Gpal_D383_g09631.t1	0.0
Gpal_D383_g09692.t1	0.0
Gpal_D383_g09728.t1	0.0
Gpal_D383_g09769.t1	0.0
Gpal_D383_g09787.t1	0.0
Gpal_D383_g09798.t1	0.0
Gpal_D383_g09849.t1	0.0
Gpal_D383_g09910.t1	0.0
Gpal_D383_g09917.t1	0.0
Gpal_D383_g09951.t1	0.0
Gpal_D383_g09951.t2	0.0
Gpal_D383_g09960.t1	0.0
Gpal_D383_g09961.t1	0.0
Gpal_D383_g09962.t1	0.0
Gpal_D383_g09963.t1	0.0
Gpal_D383_g09972.t1	0.0
Gpal_D383_g09978.t1	0.0
Gpal_D383_g09979.t1	0.0
Gpal_D383_g10005.t1	0.0
Gpal_D383_g10012.t1	0.0
Gpal_D383_g10033.t1	0.0
Gpal_D383_g10045.t1	0.0
Gpal_D383_g10060.t1	0.0
Gpal_D383_g10061.t1	0.0
Gpal_D383_g10065.t1	0.0
Gpal_D383_g10069.t1	0.0
Gpal_D383_g10102.t1	0.0
Gpal_D383_g10116.t1	0.0
Gpal_D383_g10117.t1	0.0
Gpal_D383_g10118.t1	0.0
Gpal_D383_g10120.t1	0.0
Gpal_D383_g10121.t1	0.0
Gpal_D383_g10121.t2	0.0
Gpal_D383_g10121.t3	0.0
Gpal_D383_g10121.t4	0.0
Gpal_D383_g10122.t1	0.0
Gpal_D383_g10124.t1	0.0
Gpal_D383_g10124.t2	0.0
Gpal_D383_g10124.t3	0.0
Gpal_D383_g10124.t4	0.0
Gpal_D383_g10125.t1	0.0
Gpal_D383_g10127.t1	0.0
Gpal_D383_g10128.t1	0.0
Gpal_D383_g10129.t1	0.0
Gpal_D383_g10130.t1	0.0
Gpal_D383_g10133.t1	0.0
Gpal_D383_g10134.t1	0.0
Gpal_D383_g10135.t1	0.0
Gpal_D383_g10136.t1	0.0
Gpal_D383_g10137.t1	0.0
Gpal_D383_g10137.t2	0.0
Gpal_D383_g10137.t3	0.0
Gpal_D383_g10139.t1	0.0
Gpal_D383_g10140.t1	0.0
Gpal_D383_g10141.t1	0.0
Gpal_D383_g10142.t1	0.0
Gpal_D383_g10144.t1	0.0
Gpal_D383_g10145.t1	0.0
Gpal_D383_g10146.t1	0.0
Gpal_D383_g10147.t1	0.0
Gpal_D383_g10148.t1	0.0
Gpal_D383_g10149.t1	0.0
Gpal_D383_g10150.t1	0.0
Gpal_D383_g10151.t1	0.0
Gpal_D383_g10152.t1	0.0
Gpal_D383_g10153.t1	0.0
Gpal_D383_g10154.t1	0.0
Gpal_D383_g10155.t1	0.0
Gpal_D383_g10156.t1	0.0
Gpal_D383_g10157.t1	0.0
Gpal_D383_g10158.t1	0.0
Gpal_D383_g10159.t1	0.0
Gpal_D383_g10161.t1	0.0
Gpal_D383_g10163.t1	0.0
Gpal_D383_g10164.t1	0.0
Gpal_D383_g10169.t1	0.0
Gpal_D383_g10170.t1	0.0
Gpal_D383_g10170.t2	0.0
Gpal_D383_g10170.t3	0.0
Gpal_D383_g10170.t4	0.0
Gpal_D383_g10170.t5	0.0
Gpal_D383_g10171.t1	0.0
Gpal_D383_g10172.t1	0.0
Gpal_D383_g10173.t1	0.0
Gpal_D383_g10178.t1	0.0
Gpal_D383_g10186.t1	0.0
Gpal_D383_g10187.t1	0.0
Gpal_D383_g10188.t1	0.0
Gpal_D383_g10189.t1	0.0
Gpal_D383_g10190.t1	0.0
Gpal_D383_g10191.t1	0.0
Gpal_D383_g10191.t2	0.0
Gpal_D383_g10192.t1	0.0
Gpal_D383_g10193.t1	0.0
Gpal_D383_g10195.t1	0.0
Gpal_D383_g10196.t1	0.0
Gpal_D383_g10197.t1	0.0
Gpal_D383_g10200.t1	0.0
Gpal_D383_g10201.t1	0.0
Gpal_D383_g10208.t1	0.0
Gpal_D383_g10209.t1	0.0
Gpal_D383_g10210.t1	0.0
Gpal_D383_g10212.t1	0.0
Gpal_D383_g10212.t2	0.0
Gpal_D383_g10213.t1	0.0
Gpal_D383_g10214.t1	0.0
Gpal_D383_g10215.t1	0.0
Gpal_D383_g10216.t1	0.0
Gpal_D383_g10216.t2	0.0
Gpal_D383_g10216.t3	0.0
Gpal_D383_g10216.t4	0.0
Gpal_D383_g10216.t5	0.0
Gpal_D383_g10216.t6	0.0
Gpal_D383_g10217.t1	0.0
Gpal_D383_g10218.t1	0.0
Gpal_D383_g10219.t1	0.0
Gpal_D383_g10220.t1	0.0
Gpal_D383_g10221.t1	0.0
Gpal_D383_g10222.t1	0.0
Gpal_D383_g10223.t1	0.0
Gpal_D383_g10225.t1	0.0
Gpal_D383_g10226.t1	0.0
Gpal_D383_g10227.t1	0.0
Gpal_D383_g10228.t1	0.0
Gpal_D383_g10229.t1	0.0
Gpal_D383_g10230.t1	0.0
Gpal_D383_g10231.t1	0.0
Gpal_D383_g10232.t1	0.0
Gpal_D383_g10234.t1	0.0
Gpal_D383_g10238.t1	0.0
Gpal_D383_g10240.t1	0.0
Gpal_D383_g10247.t1	0.0
Gpal_D383_g10248.t1	0.0
Gpal_D383_g10250.t1	0.0
Gpal_D383_g10260.t1	0.0
Gpal_D383_g10263.t1	0.0
Gpal_D383_g10277.t1	0.0
Gpal_D383_g10278.t1	0.0
Gpal_D383_g10290.t1	0.0
Gpal_D383_g10291.t1	0.0
Gpal_D383_g10296.t1	0.0
Gpal_D383_g10312.t1	0.0
Gpal_D383_g10312.t2	0.0
Gpal_D383_g10323.t1	0.0
Gpal_D383_g10324.t1	0.0
Gpal_D383_g10325.t1	0.0
Gpal_D383_g10328.t1	0.0
Gpal_D383_g10332.t1	0.0
Gpal_D383_g10341.t1	0.0
Gpal_D383_g10342.t1	0.0
Gpal_D383_g10345.t1	0.0
Gpal_D383_g10346.t1	0.0
Gpal_D383_g10350.t1	0.0
Gpal_D383_g10351.t1	0.0
Gpal_D383_g10352.t1	0.0
Gpal_D383_g10353.t1	0.0
Gpal_D383_g10354.t1	0.0
Gpal_D383_g10355.t1	0.0
Gpal_D383_g10356.t1	0.0
Gpal_D383_g10357.t1	0.0
Gpal_D383_g10361.t1	0.0
Gpal_D383_g10365.t1	0.0
Gpal_D383_g10369.t1	0.0
Gpal_D383_g10373.t1	0.0
Gpal_D383_g10376.t1	0.0
Gpal_D383_g10377.t1	0.0
Gpal_D383_g10378.t1	0.0
Gpal_D383_g10379.t1	0.0
Gpal_D383_g10380.t1	0.0
Gpal_D383_g10384.t1	0.0
Gpal_D383_g10385.t1	0.0
Gpal_D383_g10386.t1	0.0
Gpal_D383_g10387.t1	0.0
Gpal_D383_g10388.t1	0.0
Gpal_D383_g10389.t1	0.0
Gpal_D383_g10390.t1	0.0
Gpal_D383_g10391.t1	0.0
Gpal_D383_g10392.t1	0.0
Gpal_D383_g10395.t1	0.0
Gpal_D383_g10399.t1	0.0
Gpal_D383_g10403.t1	0.0
Gpal_D383_g10404.t1	0.0
Gpal_D383_g10407.t1	0.0
Gpal_D383_g10408.t1	0.0
Gpal_D383_g10409.t1	0.0
Gpal_D383_g10410.t1	0.0
Gpal_D383_g10411.t1	0.0
Gpal_D383_g10413.t1	0.0
Gpal_D383_g10414.t1	0.0
Gpal_D383_g10415.t1	0.0
Gpal_D383_g10416.t1	0.0
Gpal_D383_g10417.t1	0.0
Gpal_D383_g10418.t1	0.0
Gpal_D383_g10419.t1	0.0
Gpal_D383_g10420.t1	0.0
Gpal_D383_g10420.t2	0.0
Gpal_D383_g10421.t1	0.0
Gpal_D383_g10422.t1	0.0
Gpal_D383_g10423.t1	0.0
Gpal_D383_g10424.t1	0.0
Gpal_D383_g10425.t1	0.0
Gpal_D383_g10426.t1	0.0
Gpal_D383_g10429.t1	0.0
Gpal_D383_g10432.t1	0.0
Gpal_D383_g10433.t1	0.0
Gpal_D383_g10434.t1	0.0
Gpal_D383_g10435.t1	0.0
Gpal_D383_g10436.t1	0.0
Gpal_D383_g10437.t1	0.0
Gpal_D383_g10438.t1	0.0
Gpal_D383_g10439.t1	0.0
Gpal_D383_g10440.t1	0.0
Gpal_D383_g10441.t1	0.0
Gpal_D383_g10445.t1	0.0
Gpal_D383_g10446.t1	0.0
Gpal_D383_g10447.t1	0.0
Gpal_D383_g10448.t1	0.0
Gpal_D383_g10452.t1	0.0
Gpal_D383_g10453.t1	0.0
Gpal_D383_g10458.t1	0.0
Gpal_D383_g10458.t2	0.0
Gpal_D383_g10459.t1	0.0
Gpal_D383_g10464.t1	0.0
Gpal_D383_g10465.t1	0.0
Gpal_D383_g10478.t1	0.0
Gpal_D383_g10492.t1	0.0
Gpal_D383_g10495.t1	0.0
Gpal_D383_g10496.t1	0.0
Gpal_D383_g10497.t1	0.0
Gpal_D383_g10507.t1	0.0
Gpal_D383_g10514.t1	0.0
Gpal_D383_g10521.t1	0.0
Gpal_D383_g10524.t1	0.0
Gpal_D383_g10526.t1	0.0
Gpal_D383_g10529.t1	0.0
Gpal_D383_g10534.t1	0.0
Gpal_D383_g10535.t1	0.0
Gpal_D383_g10538.t1	0.0
Gpal_D383_g10539.t1	0.0
Gpal_D383_g10543.t1	0.0
Gpal_D383_g10547.t1	0.0
Gpal_D383_g10550.t1	0.0
Gpal_D383_g10554.t1	0.0
Gpal_D383_g10559.t1	0.0
Gpal_D383_g10560.t1	0.0
Gpal_D383_g10561.t1	0.0
Gpal_D383_g10578.t1	0.0
Gpal_D383_g10578.t2	0.0
Gpal_D383_g10586.t1	0.0
Gpal_D383_g10587.t1	0.0
Gpal_D383_g10588.t1	0.0
Gpal_D383_g10594.t1	0.0
Gpal_D383_g10595.t1	0.0
Gpal_D383_g10599.t1	0.0
Gpal_D383_g10600.t1	0.0
Gpal_D383_g10601.t1	0.0
Gpal_D383_g10614.t1	0.0
Gpal_D383_g10615.t1	0.0
Gpal_D383_g10625.t1	0.0
Gpal_D383_g10626.t1	0.0
Gpal_D383_g10627.t1	0.0
Gpal_D383_g10634.t1	0.0
Gpal_D383_g10636.t1	0.0
Gpal_D383_g10637.t1	0.0
Gpal_D383_g10641.t1	0.0
Gpal_D383_g10642.t1	0.0
Gpal_D383_g10643.t1	0.0
Gpal_D383_g10644.t1	0.0
Gpal_D383_g10645.t1	0.0
Gpal_D383_g10646.t1	0.0
Gpal_D383_g10647.t1	0.0
Gpal_D383_g10648.t1	0.0
Gpal_D383_g10649.t1	0.0
Gpal_D383_g10650.t1	0.0
Gpal_D383_g10650.t2	0.0
Gpal_D383_g10651.t1	0.0
Gpal_D383_g10660.t1	0.0
Gpal_D383_g10661.t1	0.0
Gpal_D383_g10662.t1	0.0
Gpal_D383_g10665.t1	0.0
Gpal_D383_g10668.t1	0.0
Gpal_D383_g10676.t1	0.0
Gpal_D383_g10687.t1	0.0
Gpal_D383_g10692.t1	0.0
Gpal_D383_g10693.t1	0.0
Gpal_D383_g10694.t1	0.0
Gpal_D383_g10695.t1	0.0
Gpal_D383_g10696.t1	0.0
Gpal_D383_g10697.t1	0.0
Gpal_D383_g10698.t1	0.0
Gpal_D383_g10701.t1	0.0
Gpal_D383_g10701.t2	0.0
Gpal_D383_g10702.t1	0.0
Gpal_D383_g10720.t1	0.0
Gpal_D383_g10722.t1	0.0
Gpal_D383_g10724.t1	0.0
Gpal_D383_g10726.t1	0.0
Gpal_D383_g10734.t1	0.0
Gpal_D383_g10742.t1	0.0
Gpal_D383_g10765.t1	0.0
Gpal_D383_g10771.t1	0.0
Gpal_D383_g10775.t1	0.0
Gpal_D383_g10776.t1	0.0
Gpal_D383_g10781.t1	0.0
Gpal_D383_g10792.t1	0.0
Gpal_D383_g10799.t1	0.0
Gpal_D383_g10800.t1	0.0
Gpal_D383_g10801.t1	0.0
Gpal_D383_g10802.t1	0.0
Gpal_D383_g10803.t1	0.0
Gpal_D383_g10803.t2	0.0
Gpal_D383_g10803.t3	0.0
Gpal_D383_g10804.t1	0.0
Gpal_D383_g10805.t1	0.0
Gpal_D383_g10806.t1	0.0
Gpal_D383_g10814.t1	0.0
Gpal_D383_g10815.t1	0.0
Gpal_D383_g10816.t1	0.0
Gpal_D383_g10816.t2	0.0
Gpal_D383_g10817.t1	0.0
Gpal_D383_g10818.t1	0.0
Gpal_D383_g10819.t1	0.0
Gpal_D383_g10820.t1	0.0
Gpal_D383_g10821.t1	0.0
Gpal_D383_g10822.t1	0.0
Gpal_D383_g10823.t1	0.0
Gpal_D383_g10824.t1	0.0
Gpal_D383_g10825.t1	0.0
Gpal_D383_g10826.t1	0.0
Gpal_D383_g10827.t1	0.0
Gpal_D383_g10828.t1	0.0
Gpal_D383_g10829.t1	0.0
Gpal_D383_g10830.t1	0.0
Gpal_D383_g10831.t1	0.0
Gpal_D383_g10832.t1	0.0
Gpal_D383_g10833.t1	0.0
Gpal_D383_g10834.t1	0.0
Gpal_D383_g10836.t1	0.0
Gpal_D383_g10837.t1	0.0
Gpal_D383_g10838.t1	0.0
Gpal_D383_g10839.t1	0.0
Gpal_D383_g10840.t1	0.0
Gpal_D383_g10844.t1	0.0
Gpal_D383_g10846.t1	0.0
Gpal_D383_g10847.t1	0.0
Gpal_D383_g10848.t1	0.0
Gpal_D383_g10849.t1	0.0
Gpal_D383_g10854.t1	0.0
Gpal_D383_g10856.t1	0.0
Gpal_D383_g10858.t1	0.0
Gpal_D383_g10859.t1	0.0
Gpal_D383_g10860.t1	0.0
Gpal_D383_g10861.t1	0.0
Gpal_D383_g10867.t1	0.0
Gpal_D383_g10868.t1	0.0
